ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity,response_time,YEAR,MONTH,_id,PROV_ID,PROV_T,MinRain,MaxRain,AvgRain
2021-FYJTFP,{ความสะอาด},เขตบางซื่อ,ขยะเยอะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-09/3063e748259afbb7171467e19b92e9cc1f1a5826.jpg,,"100.53084,13.81865",12/14 ถนน กรุงเทพ- นนทบุรี แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,,,กรุงเทพมหานคร,2021-09-03 12:51:09.453003+00:00,เสร็จสิ้น,,0,2022-06-04 15:34:14.609206+00:00,274 days 02:43:05.156203,2021,9,3389.0,10.0,กรุงเทพมหานคร,228.0800018,500.2000122,357.7794502
2021-CGPMUN,"{น้ำท่วม,ร้องเรียน}","เขตประเวศ,ฝ่ายโยธา เขตประเวศ",น้ำท่วมเวลาฝนตกและทะลุเข้าบ้านเดือดร้อนมากทุกๆปีจะมีเครื่องสูบน้ำแต่ปีนี้ไม่มีกทม.ปล่อยทิ้ง ชุมชนเคหะนคร1แปลง2(ซ.เฉลิมพระเกียรติร.9ซอง22 วัดตะกล่ำ ประเวศ),https://storage.googleapis.com/traffy_public_bucket/attachment/2021-09/41ef2b1b465b708db17363a6d5fd8c5336266df7.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/b562e36f971f02221bd0f32b7272eb1ea516cacf.jpg,"100.66709,13.67891",189 เฉลิมพระเกียรติ ร.9 แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2021-09-19 14:56:08.924992+00:00,เสร็จสิ้น,4.0,0,2022-06-21 08:21:09.532782+00:00,274 days 17:25:00.607790,2021,9,3389.0,10.0,กรุงเทพมหานคร,228.0800018,500.2000122,357.7794502
2021-7XATFA,{สะพาน},เขตสาทร,"สะพานลอยปรับปรุงไม่เสร็จตามกำหนด
ปากซอย สาทร12",https://storage.googleapis.com/traffy_public_bucket/attachment/2021-09/b0b738c84fb0d0b0bfd5c5ac004492eb6fde19c3.jpg,,"100.52649,13.72060",191/1 ถนน สาทรเหนือ แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,ยานนาวา,สาทร,กรุงเทพมหานคร,2021-09-26 05:03:52.594898+00:00,เสร็จสิ้น,,0,2022-06-06 01:17:12.272904+00:00,252 days 20:13:19.678006,2021,9,3389.0,10.0,กรุงเทพมหานคร,228.0800018,500.2000122,357.7794502
2021-9U2NJT,{น้ำท่วม},"เขตบางซื่อ,ฝ่ายโยธา เขตบางซื่อ",น้ำท่วม,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-10/5a36fa060eb2a750e3ff47cdd30307f4639f445e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7739f2143dfff32905f68fbf7b11537e1a7b447d.jpg,"100.53099,13.81853",12/14 ถนน กรุงเทพ- นนทบุรี แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,,,กรุงเทพมหานคร,2021-10-14 10:45:27.713884+00:00,เสร็จสิ้น,,0,2022-09-08 08:35:43.784519+00:00,328 days 21:50:16.070635,2021,10,3466.0,10.0,กรุงเทพมหานคร,151.5599976,326.9100037,221.3111841
2021-DVEWYM,"{น้ำท่วม,ถนน}","เขตลาดพร้าว,ฝ่ายโยธา เขตลาดพร้าว","ซอยลาดพร้าววังหิน 75 ถนนลาดพร้าววังหิน แขวงลาดพร้าว เขตลาดพร้าว

1. หลังจากฝนตกต่อเนื่องประมาณ 30 นาที น้ำท่วมซอยสูงประมาณ 20 ซม ใช้เวลาระบายราวๆ 3-5 ชม. กว่าน้ำในซอยแห้ง
หากฝนตกนานกว่า 1 ชม  ใช้เวลา 2-3 วัน กว่าน้ำในซอยแห้ง
หากนานกว่านั้น ต้นซอยน้ำแห้ง ปลายซอยน้ำเน่า",https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/6b71a10f77a724a6151180eb5eb5bb0fc1500ce9.jpg,,"100.59165,13.82280",702 ถ. ลาดพร้าววังหิน แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2021-12-09 12:29:08.408763+00:00,เสร็จสิ้น,5.0,0,2022-08-12 07:18:44.884945+00:00,245 days 18:49:36.476182,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-4D9Y98,{},"เขตลาดพร้าว,การไฟฟ้านครหลวง เขตนวลจันทร์",หน้าปากซอย ลาดพร้าววังหิน26,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/ca219e4d42d3d86d8cdd013b044b705ebf8ce26b.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-03/1678795752004.jpeg,"100.59131,13.80910",17/73 17/73 ถ. ลาดพร้าววังหิน แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2021-12-13 05:53:36.861064+00:00,เสร็จสิ้น,,0,2023-03-14 12:09:14.947437+00:00,456 days 06:15:38.086373,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-7U9RED,{},เขตดุสิต,ยังไม่มีหน่วยงานไหนมาดูแลครับ รถจะเชี่ยวหลายคนแล้ว,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/c80ce84f11864604665b35f1a118619f9e601245.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1684303856521.jpeg,"100.50848,13.77832",627 ถนนสามเสน แขวง ดุสิต เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,ดุสิต,กรุงเทพมหานคร,2021-12-17 08:46:02.610983+00:00,เสร็จสิ้น,5.0,0,2023-05-17 06:11:32.463984+00:00,515 days 21:25:29.853001,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-8N9ZP8,{ความสะอาด},"เขตประเวศ,ฝ่ายเทศกิจ เขตประเวศ,ฝ่ายรักษาความสะอาดฯ เขตประเวศ",คนเอาขยะมาทิ้งจนกลายเป็นกองขยะค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/58ea35fdc7b20088e2fa2c318253f803081202c3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c41f745b0d07f83da5720936cb164a290e42e2a4.jpg,"100.64690,13.67083",110 ซอย มีสุข แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2021-12-18 14:50:52.437512+00:00,เสร็จสิ้น,2.0,0,2024-11-26 04:17:39.760344+00:00,1073 days 13:26:47.322832,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-7K6QA3,{},"เขตประเวศ,ฝ่ายเทศกิจ เขตประเวศ",ระยะหลังๆ นี้ พบเจอรถสิบล้อขนดิน ใส่ยางบังโคลนยื่นออกจากตัวรถมากๆ จนดูน่าหวาดเสียวบนท้องถนนครับ อันนี้ไม่ทราบว่าเป็นข้อกำหนดให้รถบรรทุกต้องปฏิบัติตามหรือไม่อย่างไรครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/4f591d59e56f7912b03059c9671208634c7f9c8f.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a10962f6b0d959682a0968833e9a112bd85337bc.jpg,"100.65617,13.72812",208/22 ถ. พัฒนาการ แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ประเวศ,กรุงเทพมหานคร,2021-12-21 23:03:58.450912+00:00,เสร็จสิ้น,2.0,0,2022-06-24 06:32:34.671236+00:00,184 days 07:28:36.220324,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-8BTWZB,{ท่อระบายน้ำ},"เขตประเวศ,ฝ่ายโยธา เขตประเวศ",ขอแจ้งเรื่องท่อระบายน้ำบนถนนในซอยเสียหาย เป็นรูจากการลอกท่อค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/199ab68aa08d2eb84bccb005a357356b96bdd3b2.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/628bbe924933296948f3d441c00a1915cbc92b8d.jpg,"100.65440,13.68158",70 ซอย เฉลิมพระเกียรติ ร. 9 แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2021-12-22 10:15:33.294829+00:00,เสร็จสิ้น,5.0,0,2022-06-20 13:12:04.994440+00:00,180 days 02:56:31.699611,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-AKJBCU,{},"เขตประเวศ,ฝ่ายโยธา เขตประเวศ",แจ้งเรื่องพื้นผิวถนนเสียหาย มีการพยายามซ่อมแซม แต่กลับเละกว่าเดิมค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/f3d8e89d9ce6f1203f83dfd8896d69bbd55e9a09.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d930e00f463c002f74be0bfcfc3951d4c455877b.jpg,"100.64844,13.68735",55 ถนน ศรีนครินทร์ แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2021-12-23 10:26:48.868250+00:00,เสร็จสิ้น,,0,2022-09-28 08:35:36.703421+00:00,278 days 22:08:47.835171,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2021-EQWYWT,{ความสะอาด},"เขตประเวศ,สำนักสิ่งแวดล้อม กทม.,ฝ่ายสิ่งแวดล้อมฯ เขตประเวศ",ปัญหากลิ่นขยะจากโรงขยะ 800 ตัน อ่อนนุช 86 ครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2021-12/a1fba0d90348d351fc2da6db59edcc5acab50a11.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/acaedb2c088bda5cbf7cc716465915bb9fda706f.jpg,"100.68837,13.71887",22/1 ซอย อ่อนนุช 86 แยก 2 แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ประเวศ,กรุงเทพมหานคร,2021-12-28 03:59:06.003252+00:00,เสร็จสิ้น,4.0,0,2022-07-12 06:50:02.315260+00:00,196 days 02:50:56.312008,2021,12,3620.0,10.0,กรุงเทพมหานคร,0.0,2.299999952,0.581520244
2022-7ZTKJV,"{ถนน,ทางเท้า}","เขตสาทร,ฝ่ายโยธา เขตสาทร",บริเวณนราธิวาส  แยกถนนจันทน์ ใกล้สวนสาธารณะช่องนนทรี ทางเท้าเน่ามาก,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/9e1cf05ad9f0cfa9145355000931f50d7ee8cc6c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5b202760405fb683e805c7f4e1301c15b588d2ff.jpg,"100.53764,13.70716",แยกจันทน์-นราธิวาส ถนน จันทน์ แขวง ทุ่งมหาเมฆ เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งมหาเมฆ,สาทร,กรุงเทพมหานคร,2022-01-02 10:53:25.580723+00:00,เสร็จสิ้น,,0,2022-06-08 05:46:12.776594+00:00,156 days 18:52:47.195871,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-E24G76,{},"เขตสาทร,ฝ่ายเทศกิจ เขตสาทร",มอเตอร์ไซด์จอดบนทางเท้าเป็นประจำ ฝั่งตรงข้ามตลาดเซนต์หลุยส์ จนเกิดเป็นภาพชินตา เป็นปกติ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/ee8c7fc30399f88c63c339cb5d750187949a2656.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/d5ed644612302016177a31c5b507f01a413468b0.jpg,"100.52674,13.70950",184 ซอย จันทน์ 18/7 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-14 01:17:23.873811+00:00,เสร็จสิ้น,,0,2022-06-22 08:06:08.170048+00:00,159 days 06:48:44.296237,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-C37YCA,{},"เขตสาทร,ฝ่ายเทศกิจ เขตสาทร",มอเตอร์ไซด์จอดบนถนน ลดช่องจราจรทำให้การจราจรชะลอตัวจนถึงติดขัด,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/f145ea0ed5999c70cb43058b5d982139e059437e.jpg,,"100.52678,13.70967",184 ซอย จันทน์ 18/7 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-14 01:18:57.194155+00:00,เสร็จสิ้น,,0,2022-06-22 08:10:20.715755+00:00,159 days 06:51:23.521600,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-HB7Z8A,"{ท่อระบายน้ำ,ทางเท้า}","เขตสาทร,สำนักการระบายน้ำ กทม.,ฝ่ายโยธา เขตสาทร,กองระบบท่อระบายน้ำ สำนักการระบายน้ำ",ทางเท้าช่วง จันทน์ 18/5 สภาพโอเค แต่ฝาท่อเก่าและสูงกว่าเท้า ทำให้ทางเท้าไม่เรียบ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/44ebb1e90b59f1f849cdebd2cc973b3f45f94888.jpg,,"100.53025,13.70566",1357/1-4 ซอย จันทน์ 23/2 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-14 01:32:03.715912+00:00,กำลังดำเนินการ,,0,2022-09-15 15:51:15.433811+00:00,244 days 14:19:11.717899,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-8EW3HK,{},"เขตประเวศ,สำนักสิ่งแวดล้อม กทม.",อยากให้สวนหลวง ร9 และ สวนสาธารณะอื่นๆ ใน กทม เปิดถึง 3 ทุ่ม พอจะเป็นไปได้ไหมครับ สวนหลวง ร9 ปิดทุ่มนึง เลิกงาน 5 โมง มาถึงสวนแป๊บเดียวสวนก็ปิดแล้ว ลงทุนไม่เยอะด้วย ใช้เป็น 1ในนโยบายหาเสียงได้เลยนะครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/e71dbcc8c60226b506141a6fcae1b91e1f639302.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/14b2a3e429200e85a797d8035fa9ce89c91ac5fa.png,"100.65816,13.68814",444 ซอย หมู่บ้านเสรี แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2022-01-15 12:52:39.805944+00:00,เสร็จสิ้น,,0,2022-06-20 07:12:17.332913+00:00,155 days 18:19:37.526969,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-8PL3NK,"{ถนน,สะพาน}","เขตสาทร,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.)",ถนนจันทน์ช่วงสะพานสามถึงจันทน์ 18/5 น่าจะลาดยางใหม่เสร็จตั้งแต่ก่อนปีใหม่ แต่ไม่มีการตีเส้นถนน,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/b36cfbba974e6cc31e9fd2fcec672ba3479d8a5e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-01/7046f14f58408d5fe784353ffe95da8ef7bc2068.jpg,"100.52970,13.70569",1357/1-4 ซอย จันทน์ 23/2 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-16 10:57:39.184772+00:00,เสร็จสิ้น,,0,2023-08-18 06:52:20.549786+00:00,578 days 19:54:41.365014,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-98YDNN,{},เขตสาทร,ปากซอย จันทน์ 18/4 จักรยานยนต์นิยมขึ้นมาจอดบนทางเท้า,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/96cac5681c5f66947a8917d672a4acfebef9c769.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/51a03d6f42c2b88571bade2146fb307cefc0d111.jpg,"100.52789,13.70611",3 ซอย จันทน์ 18/4 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-16 11:02:48.949248+00:00,เสร็จสิ้น,,0,2022-06-09 03:49:13.904316+00:00,143 days 16:46:24.955068,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-GNTHRA,{สะพาน},"เขตสาทร,ฝ่ายเทศกิจ เขตสาทร",ริมถนน ตรงสะพานสามช่วงจันทน์ 18/6-18/4 ชอบมีรถมาจอดซื้อของ ทั้งที่มีที่จอดรถเอกชนราคาถูกบริการอยู่แล้ว,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/90d0bec1beb49da6f43d4de8e14b87a8d9104c7e.jpg,,"100.52760,13.70615",3 ซอย จันทน์ 18/4 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-16 11:08:54.141813+00:00,เสร็จสิ้น,,0,2022-06-23 08:06:52.928142+00:00,157 days 20:57:58.786329,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-9EHJW2,"{จราจร,สะพาน,ถนน}","เขตสาทร,สน.ยานนาวา,ฝ่ายเทศกิจ เขตสาทร",บริเวณสะพานสามถนนจันทน์ เป็นจุดเปลี่ยนถ่ายสองแถวหลายสายมากมาย ทำให้สองแถวชอบจอดรอผู้โดยสาร และผู้โดยสารที่ต้องเปลี่ยนสายสองแถวก็จะมารอตรงนี้เช่นกัน ทำให้รถติด แต่ก็จำเป็นสำหรับคนในย่านมาก ถ้ามีการพัฒนาพื้นที่เปลี่ยนถ่ายให้ดี ลดการรบกวนจราจรแต่ยังตอบสนองวิถีชีวิตเดิมได้จะดีมาก,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/736dd24a6ad26b2a24c302ef2ccefe7429785dd9.jpg,,"100.52756,13.70611",3 ซอย จันทน์ 18/4 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-16 11:14:00.944767+00:00,เสร็จสิ้น,,0,2022-06-22 08:18:08.293672+00:00,156 days 21:04:07.348905,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-9WYEJE,{},"เขตสาทร,กลุ่มงานสัญญาณไฟจราจร สวจ.สจส. กทม.,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),สำนักงานวิศวกรรมจราจร สวจ.สจส. กทม.",ไฟคนข้ามถนนติดมาน่าจะเกินปีแจ่ไม่เคยเขียวเลยแดงตลอด แยกจันทน์สาธุ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/2497d7653dcf3cc66ff67b7adf7b04f04e5fda71.jpg,,"100.52870,13.70590",214 ถนนจันทน์ แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-16 11:17:19.378093+00:00,กำลังดำเนินการ,,0,2023-02-15 06:33:23.446107+00:00,394 days 19:16:04.068014,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-BF7TYV,"{ถนน,ทางเท้า}",เขตสาทร,วินมอไซด์หน้าคอนโดฟิว ถนนจันทน์ จัดตั้งถูกต้อง อยู่บนทางเท้า ใช้ทางเท้าทั้งสองฝั่ง เช้าฝั่งหนึ่ง ตกบ่ายย้ายฝั่งหลบแดด,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/9451d0dc4d01afea4dabd255dee82a25746f104b.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/6614104d0f8bb8ca744f40874f8b78de5b0937dc.jpg,"100.53055,13.70561",1369 ถนนจันทน์ แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-17 02:55:44.733889+00:00,เสร็จสิ้น,,0,2022-06-22 08:14:15.037827+00:00,156 days 05:18:30.303938,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-8TPW66,{ทางเท้า},"เขตสาทร,สำนักการโยธา กทม.,ฝ่ายโยธา เขตสาทร",ไม่มีทางลาดจากทางเท้าลงทางม้าลาย ใกล้ไปรษณีย์ยานนาวา,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/f1feaaf970fa50afa2ba524bba68b809c6f43565.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d1c721d6ff37c41e073d0b5e3b7be1458bd85a02.jpg,"100.53103,13.70545",156 ถนนจันทน์ แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-01-17 02:57:06.822237+00:00,เสร็จสิ้น,,0,2023-04-26 13:18:35.350136+00:00,464 days 10:21:28.527899,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
